Tournament,Date,Surface,Round,player_1,player_1_rank,player_1_odds,player_2,player_2_rank,player_2_odds,result,player_1_match_win_percent,player_2_match_win_percent,player_1_games_win_percent,player_2_games_win_percent,player_1_5_sets_match_win_percent,player_2_5_sets_match_win_percent,player_1_close_sets_percent,player_2_close_sets_percent,player_1_match_win_percent_hard,player_2_match_win_percent_hard,player_1_games_win_percent_hard,player_2_games_win_percent_hard,player_1_5_sets_match_win_percent_hard,player_2_5_sets_match_win_percent_hard,player_1_close_sets_percent_hard,player_2_close_sets_percent_hard,player_1_match_win_percent_60,player_2_match_win_percent_60,player_1_games_win_percent_60,player_2_games_win_percent_60,player_1_5_sets_match_win_percent_60,player_2_5_sets_match_win_percent_60,player_1_close_sets_percent_60,player_2_close_sets_percent_60,player_1_match_win_percent_hard_100,player_2_match_win_percent_hard_100,player_1_games_win_percent_hard_100,player_2_games_win_percent_hard_100,player_1_5_sets_match_win_percent_hard_100,player_2_5_sets_match_win_percent_hard_100,player_1_close_sets_percent_hard_100,player_2_close_sets_percent_hard_100,player_1_match_win_percent_h2h,player_2_match_win_percent_h2h,player_1_games_win_percent_h2h,player_2_games_win_percent_h2h,player_1_match_win_percent_hard_h2h,player_2_match_win_percent_hard_h2h,player_1_games_win_percent_hard_h2h,player_2_games_win_percent_hard_h2h,diff_match_win_percent,diff_games_win_percent,diff_5_sets_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_sets_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_60,diff_games_win_percent_60,diff_5_sets_match_win_percent_60,diff_close_sets_percent_60,diff_match_win_percent_hard_100,diff_games_win_percent_hard_100,diff_5_sets_match_win_percent_hard_100,diff_close_sets_percent_hard_100,diff_match_win_percent_h2h,diff_games_win_percent_h2h,diff_match_win_percent_hard_h2h,diff_games_win_percent_hard_h2h
Australian Open,2012/01/24,Hard,Quarterfinals,Nadal R.,2.0,1.22,Berdych T.,7.0,4.17,0,0.8095238095238095,0.7432432432432432,0.5909961685823755,0.576879271070615,0.8928571428571429,0.8125,0.6038961038961039,0.5551181102362205,0.75,0.7843137254901961,0.5753660637381568,0.5816993464052288,0.8571428571428571,0.9090909090909091,0.5697674418604651,0.56,0.8095238095238095,0.7432432432432432,0.5909961685823755,0.576879271070615,0.8928571428571429,0.8125,0.6038961038961039,0.5551181102362205,0.75,0.7843137254901961,0.5753660637381568,0.5816993464052288,0.8571428571428571,0.9090909090909091,0.5697674418604651,0.56,1.0,0.0,0.5769230769230769,0.4230769230769231,1.0,0.0,0.5769230769230769,0.4230769230769231,0.06628056628056633,0.014116897511760484,0.0803571428571429,0.048777993659883445,-0.03431372549019607,-0.006333282667072004,-0.051948051948051965,0.009767441860465076,0.06628056628056633,0.014116897511760484,0.0803571428571429,0.048777993659883445,-0.03431372549019607,-0.006333282667072004,-0.051948051948051965,0.009767441860465076,1.0,0.1538461538461538,1.0,0.1538461538461538
Australian Open,2012/01/25,Hard,Quarterfinals,Murray A.,4.0,1.07,Nishikori K.,26.0,8.53,0,0.8169014084507042,0.6206896551724138,0.5897720956086715,0.5167464114832536,0.8518518518518519,0.7,0.5767790262172284,0.4845360824742268,0.8222222222222222,0.6585365853658537,0.5972477064220183,0.5125815470643057,0.8666666666666667,0.8571428571428571,0.5818181818181818,0.48905109489051096,0.8169014084507042,0.6206896551724138,0.5897720956086715,0.5167464114832536,0.8518518518518519,0.7,0.5767790262172284,0.4845360824742268,0.8222222222222222,0.6585365853658537,0.5972477064220183,0.5125815470643057,0.8666666666666667,0.8571428571428571,0.5818181818181818,0.48905109489051096,1.0,0.0,0.8,0.2,1.0,0.0,0.8,0.2,0.19621175327829043,0.07302568412541788,0.1518518518518519,0.09224294374300163,0.1636856368563685,0.0846661593577126,0.009523809523809601,0.09276708692767083,0.19621175327829043,0.07302568412541788,0.1518518518518519,0.09224294374300163,0.1636856368563685,0.0846661593577126,0.009523809523809601,0.09276708692767083,1.0,0.6000000000000001,1.0,0.6000000000000001
Australian Open,2012/01/25,Hard,Quarterfinals,Djokovic N.,1.0,1.09,Ferrer D.,5.0,7.16,0,0.9436619718309859,0.7682926829268293,0.638199653779573,0.587,0.9615384615384616,0.8181818181818182,0.6377358490566037,0.6,0.9361702127659575,0.76,0.6462093862815884,0.5765550239234449,1.0,0.8571428571428571,0.6374269005847953,0.5955056179775281,0.9436619718309859,0.7682926829268293,0.638199653779573,0.587,0.9615384615384616,0.8181818181818182,0.6377358490566037,0.6,0.9361702127659575,0.76,0.6462093862815884,0.5765550239234449,1.0,0.8571428571428571,0.6374269005847953,0.5955056179775281,0.5,0.5,0.4444444444444444,0.5555555555555556,0.0,1.0,0.25,0.75,0.1753692889041566,0.05119965377957303,0.14335664335664333,0.037735849056603765,0.17617021276595746,0.06965436235814348,0.1428571428571429,0.04192128260726724,0.1753692889041566,0.05119965377957303,0.14335664335664333,0.037735849056603765,0.17617021276595746,0.06965436235814348,0.1428571428571429,0.04192128260726724,0.0,-0.11111111111111116,-1.0,-0.5
Australian Open,2012/01/26,Hard,Semifinals,Nadal R.,2.0,2.33,Federer R.,3.0,1.59,0,0.8117647058823529,0.8481012658227848,0.5902484763244257,0.5984886649874055,0.896551724137931,0.8571428571428571,0.6070287539936102,0.6143344709897611,0.7551020408163265,0.8793103448275862,0.5746268656716418,0.6101321585903083,0.8666666666666667,0.875,0.576271186440678,0.616504854368932,0.8117647058823529,0.8481012658227848,0.5902484763244257,0.5984886649874055,0.896551724137931,0.8571428571428571,0.6070287539936102,0.6143344709897611,0.7551020408163265,0.8793103448275862,0.5746268656716418,0.6101321585903083,0.8666666666666667,0.875,0.576271186440678,0.616504854368932,0.75,0.25,0.5480769230769231,0.4519230769230769,0.5,0.5,0.46875,0.53125,-0.036336559940431834,-0.00824018866297982,0.039408866995073955,-0.007305716996150902,-0.12420830401125971,-0.03550529291866655,-0.008333333333333304,-0.040233667928254,-0.036336559940431834,-0.00824018866297982,0.039408866995073955,-0.007305716996150902,-0.12420830401125971,-0.03550529291866655,-0.008333333333333304,-0.040233667928254,0.5,0.0961538461538462,0.0,-0.0625
Australian Open,2012/01/27,Hard,Semifinals,Djokovic N.,1.0,1.36,Murray A.,4.0,3.1,0,0.9444444444444444,0.8194444444444444,0.638116846284742,0.5915570175438597,0.9629629629629629,0.8571428571428571,0.6370370370370371,0.5772058823529411,0.9375,0.8260869565217391,0.6458699472759226,0.6,1.0,0.875,0.6363636363636364,0.5823529411764706,0.9444444444444444,0.8194444444444444,0.638116846284742,0.5915570175438597,0.9629629629629629,0.8571428571428571,0.6370370370370371,0.5772058823529411,0.9375,0.8260869565217391,0.6458699472759226,0.6,1.0,0.875,0.6363636363636364,0.5823529411764706,1.0,0.0,0.6071428571428571,0.39285714285714285,1.0,0.0,0.6666666666666666,0.3333333333333333,0.125,0.04655982874088227,0.10582010582010581,0.059831154684095944,0.11141304347826086,0.04586994727592264,0.125,0.054010695187165725,0.125,0.04655982874088227,0.10582010582010581,0.059831154684095944,0.11141304347826086,0.04586994727592264,0.125,0.054010695187165725,1.0,0.21428571428571425,1.0,0.3333333333333333
Australian Open,2012/01/29,Hard,The Final,Djokovic N.,1.0,1.67,Nadal R.,2.0,2.21,0,0.9452054794520548,0.813953488372093,0.6359624931053502,0.5898024804777217,0.9642857142857143,0.9,0.64,0.610062893081761,0.9387755102040817,0.76,0.6422558922558923,0.5744,1.0,0.875,0.6408839779005525,0.5824175824175825,0.9452054794520548,0.813953488372093,0.6359624931053502,0.5898024804777217,0.9642857142857143,0.9,0.64,0.610062893081761,0.9387755102040817,0.76,0.6422558922558923,0.5744,1.0,0.875,0.6408839779005525,0.5824175824175825,1.0,0.0,0.5872093023255814,0.4127906976744186,1.0,0.0,0.5876288659793815,0.41237113402061853,0.13125199107996177,0.04616001262762859,0.06428571428571428,0.02993710691823903,0.17877551020408167,0.06785589225589228,0.125,0.05846639548297006,0.13125199107996177,0.04616001262762859,0.06428571428571428,0.02993710691823903,0.17877551020408167,0.06785589225589228,0.125,0.05846639548297006,1.0,0.17441860465116282,1.0,0.17525773195876293
Australian Open,2013/01/14,Hard,1st Round,Almagro N.,11.0,1.14,Johnson S.,175.0,5.49,0,0.6896551724137931,0.3,0.5343692388727943,0.48355263157894735,0.68,0.5,0.5835051546391753,0.5,0.5862068965517241,0.3,0.5084007467330429,0.48355263157894735,0.6923076923076923,0.5,0.55,0.5,0.7066666666666667,0.375,0.539454094292804,0.48672566371681414,0.75,0.6666666666666666,0.603112840466926,0.5,0.5686274509803921,0.3,0.5094476744186046,0.48355263157894735,0.6666666666666666,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38965517241379316,0.05081660729384696,0.18000000000000005,0.0835051546391753,0.2862068965517241,0.024848115154095574,0.1923076923076923,0.050000000000000044,0.33166666666666667,0.05272843057598986,0.08333333333333337,0.10311284046692604,0.26862745098039215,0.025895042839657267,0.16666666666666663,0.05555555555555558,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Nishikori K.,18.0,1.08,Hanescu V.,63.0,7.79,0,0.6407766990291263,0.3448275862068966,0.5287175452399685,0.470708446866485,0.6470588235294118,0.2857142857142857,0.5102040816326531,0.44680851063829785,0.6619718309859155,0.1875,0.5258717660292463,0.4351851851851852,0.7272727272727273,0.0,0.5106382978723404,0.37037037037037035,0.6862745098039216,0.25,0.5470219435736677,0.4375,0.7272727272727273,0.0,0.5428571428571428,0.375,0.6666666666666666,0.16666666666666666,0.527366387636832,0.41914191419141916,0.75,0.0,0.5170731707317073,0.3,1.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.2959491128222297,0.0580090983734835,0.3613445378151261,0.06339557099435522,0.4744718309859155,0.09068658084406117,0.7272727272727273,0.14026792750197004,0.4362745098039216,0.10952194357366773,0.7272727272727273,0.16785714285714282,0.5,0.1082244734454128,0.75,0.21707317073170734,1.0,0.14285714285714285,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Rufin G.,92.0,2.28,Reister J.,296.0,1.6,0,0.2857142857142857,0.3333333333333333,0.46445497630331756,0.4632352941176471,0.3333333333333333,0.0,0.4074074074074074,0.375,0.3333333333333333,0.0,0.4624277456647399,0.0,0.0,0.0,0.45,0.0,0.2727272727272727,0.3333333333333333,0.46131805157593125,0.47368421052631576,0.25,0.0,0.43902439024390244,0.3333333333333333,0.3333333333333333,0.0,0.4624277456647399,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047619047619047616,0.0012196821856704787,0.3333333333333333,0.032407407407407385,0.3333333333333333,0.4624277456647399,0.0,0.45,-0.06060606060606061,-0.01236615895038451,0.25,0.10569105691056913,0.3333333333333333,0.4624277456647399,0.0,0.45,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Berlocq C.,68.0,2.15,Authom M.,156.0,1.67,0,0.4186046511627907,0.0,0.49130434782608695,0.43902439024390244,0.2727272727272727,0.0,0.45714285714285713,0.4,0.3125,0.0,0.4447403462050599,0.43902439024390244,0.3333333333333333,0.0,0.3425925925925926,0.4,0.46,0.0,0.4991408934707904,0.43902439024390244,0.2,0.0,0.45625,0.4,0.3333333333333333,0.0,0.4474820143884892,0.43902439024390244,0.4,0.0,0.35,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186046511627907,0.05227995758218451,0.2727272727272727,0.057142857142857106,0.3125,0.005715955961157482,0.3333333333333333,-0.05740740740740741,0.46,0.06011650322688794,0.2,0.05624999999999997,0.3333333333333333,0.008457624144586784,0.4,-0.050000000000000044,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Benneteau J.,38.0,2.41,Dimitrov G.,41.0,1.55,0,0.5274725274725275,0.5,0.5106907894736842,0.5018315018315018,0.631578947368421,0.4166666666666667,0.5273311897106109,0.4895833333333333,0.55,0.4444444444444444,0.5177763413057531,0.48956780923994037,0.6666666666666666,0.3333333333333333,0.5404040404040404,0.4827586206896552,0.56,0.574468085106383,0.5168700646087581,0.5117845117845118,0.6666666666666666,0.5,0.5747126436781609,0.5359477124183006,0.559322033898305,0.45098039215686275,0.5194719471947195,0.489344909234412,0.6666666666666666,0.25,0.5435897435897435,0.4968944099378882,0.0,1.0,0.46153846153846156,0.5384615384615384,0.0,1.0,0.48717948717948717,0.5128205128205128,0.027472527472527486,0.008859287642182356,0.21491228070175433,0.03774785637727757,0.10555555555555562,0.028208532065812753,0.3333333333333333,0.05764541971438525,-0.014468085106382977,0.0050855528242462755,0.16666666666666663,0.03876493125986025,0.10834164174144228,0.030127037960307468,0.41666666666666663,0.04669533365185535,-1.0,-0.07692307692307687,-1.0,-0.025641025641025605
Australian Open,2013/01/14,Hard,1st Round,Gimeno-Traver D.,71.0,3.25,Kubot L.,76.0,1.33,0,0.25,0.46987951807228917,0.43548387096774194,0.49702517162471394,0.0,0.5625,0.34810126582278483,0.505338078291815,0.1875,0.3902439024390244,0.4345679012345679,0.4844844844844845,0.0,0.25,0.30357142857142855,0.4580152671755725,0.3157894736842105,0.4489795918367347,0.4520255863539446,0.49743589743589745,0.0,0.42857142857142855,0.3968253968253968,0.4658385093167702,0.23076923076923078,0.3888888888888889,0.4579710144927536,0.4825174825174825,0.0,0.0,0.37777777777777777,0.4642857142857143,0.5,0.5,0.5094339622641509,0.49056603773584906,1.0,0.0,0.5652173913043478,0.43478260869565216,-0.21987951807228917,-0.061541300656972,-0.5625,-0.15723681246903015,-0.2027439024390244,-0.0499165832499166,-0.25,-0.15444383860414396,-0.13319011815252418,-0.04541031108195287,-0.42857142857142855,-0.06901311249137337,-0.1581196581196581,-0.024546468024728874,0.0,-0.08650793650793653,0.0,0.018867924528301883,1.0,0.13043478260869562
Australian Open,2013/01/14,Hard,1st Round,Roger-Vasselin E.,101.0,2.07,Bemelmans R.,114.0,1.72,0,0.39622641509433965,0.2857142857142857,0.4940434477925718,0.4671717171717172,0.125,0.3333333333333333,0.52,0.4583333333333333,0.35714285714285715,0.2,0.47788873038516405,0.4666666666666667,0.0,0.0,0.45555555555555555,0.4,0.42857142857142855,0.3,0.5010351966873706,0.4676258992805755,0.2,0.5,0.5565217391304348,0.4411764705882353,0.38461538461538464,0.2,0.4817073170731707,0.4666666666666667,0.0,0.0,0.4642857142857143,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11051212938005395,0.026871730620854628,-0.20833333333333331,0.0616666666666667,0.15714285714285714,0.011222063718497377,0.0,0.055555555555555525,0.12857142857142856,0.0334092974067951,-0.3,0.11534526854219951,0.18461538461538463,0.015040650406504041,0.0,0.06428571428571428,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Andujar P.,45.0,4.59,Malisse X.,55.0,1.18,1,0.4158415841584158,0.5111111111111111,0.4716417910447761,0.5118145341061079,0.3333333333333333,0.5333333333333333,0.41590214067278286,0.5033333333333333,0.25,0.45098039215686275,0.43584521384928715,0.5016233766233766,0.3333333333333333,0.4,0.3409090909090909,0.49693251533742333,0.36,0.4888888888888889,0.46011281224818695,0.49910873440285203,0.42857142857142855,0.5,0.40853658536585363,0.4965986394557823,0.2564102564102564,0.4146341463414634,0.4392033542976939,0.48807157057654077,0.4,0.0,0.3464566929133858,0.49606299212598426,0.0,1.0,0.32142857142857145,0.6785714285714286,0.0,1.0,0.32142857142857145,0.6785714285714286,-0.09526952695269525,-0.040172743061331784,-0.2,-0.08743119266055044,-0.20098039215686275,-0.06577816277408949,-0.06666666666666671,-0.15602342442833245,-0.1288888888888889,-0.038995922154665075,-0.07142857142857145,-0.08806205408992868,-0.158223889931207,-0.048868216278846854,0.4,-0.14960629921259844,-1.0,-0.35714285714285715,-1.0,-0.35714285714285715
Australian Open,2013/01/14,Hard,1st Round,Verdasco F.,24.0,1.66,Goffin D.,49.0,2.19,0,0.5779816513761468,0.48484848484848486,0.5208711433756806,0.49182242990654207,0.6363636363636364,0.625,0.5148247978436657,0.4434782608695652,0.5454545454545454,0.5,0.5190615835777126,0.4910891089108911,0.6363636363636364,0.0,0.49732620320855614,0.4411764705882353,0.5849056603773585,0.4827586206896552,0.5220364741641338,0.490272373540856,0.6,0.625,0.5139664804469274,0.4368932038834951,0.5111111111111111,0.5,0.5122393472348141,0.48590021691973967,0.5714285714285714,0.0,0.4899328859060403,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931331665276619,0.029048713469138565,0.011363636363636354,0.07134653697410054,0.045454545454545414,0.027972474666821512,0.6363636363636364,0.05614973262032086,0.10214703968770328,0.03176410062327778,-0.025000000000000022,0.07707327656343227,0.011111111111111072,0.026339130315074455,0.5714285714285714,0.07057804719636285,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Wawrinka S.,17.0,1.13,Stebe C.M.,164.0,5.67,0,0.6448598130841121,0.3448275862068966,0.5330156569094622,0.45554035567715456,0.7083333333333334,0.16666666666666666,0.5826558265582655,0.37373737373737376,0.6610169491525424,0.2,0.529338327091136,0.44360902255639095,0.7692307692307693,0.3333333333333333,0.5665024630541872,0.3055555555555556,0.6545454545454545,0.2857142857142857,0.5404871626069783,0.44587155963302755,0.7272727272727273,0.2,0.6149732620320856,0.3287671232876712,0.6122448979591837,0.2,0.5209580838323353,0.44360902255639095,0.75,0.3333333333333333,0.5705521472392638,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30003222687721554,0.07747530123230761,0.5416666666666667,0.20891845282089178,0.4610169491525424,0.08572930453474509,0.43589743589743596,0.2609469074986316,0.36883116883116884,0.09461560297395072,0.5272727272727273,0.28620613874441436,0.4122448979591837,0.07734906127594438,0.4166666666666667,0.26499659168370826,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Harrison R.,62.0,1.77,Giraldo S.,64.0,2.0,0,0.45454545454545453,0.49473684210526314,0.482706002034588,0.5013146362839614,0.2727272727272727,0.3333333333333333,0.4743083003952569,0.4627831715210356,0.45454545454545453,0.4888888888888889,0.4848931466470155,0.5024154589371981,0.2,0.3333333333333333,0.48,0.4489795918367347,0.4772727272727273,0.45,0.4910071942446043,0.5,0.3333333333333333,0.42857142857142855,0.4722222222222222,0.417910447761194,0.4716981132075472,0.4444444444444444,0.48931297709923666,0.4908424908424908,0.25,0.25,0.5029940119760479,0.4224137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04019138755980861,-0.018608634249373424,-0.06060606060606061,0.011525128874221302,-0.03434343434343434,-0.017522312290182585,-0.1333333333333333,0.03102040816326529,0.027272727272727282,-0.008992805755395683,-0.09523809523809523,0.054311774461028195,0.027253668763102756,-0.0015295137432541628,0.0,0.08058021887259958,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Donskoy E.,82.0,1.32,Ungur A.,99.0,3.31,0,0.0,0.17647058823529413,0.39375,0.4236111111111111,0.0,0.25,0.19047619047619047,0.3389830508474576,0.0,0.0,0.4,0.4444444444444444,0.0,0.0,0.16666666666666666,0.4,0.0,0.08333333333333333,0.39090909090909093,0.409375,0.0,0.25,0.2,0.29545454545454547,0.0,0.0,0.4,0.4444444444444444,0.0,0.0,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17647058823529413,-0.029861111111111116,-0.25,-0.14850686037126715,0.0,-0.0444444444444444,0.0,-0.23333333333333336,-0.08333333333333333,-0.01846590909090906,-0.25,-0.09545454545454546,0.0,-0.0444444444444444,0.0,-0.23333333333333336,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Berdych T.,6.0,1.03,Russell M.,94.0,12.31,0,0.7241379310344828,0.43137254901960786,0.5697907709945543,0.4797136038186158,0.75,0.2222222222222222,0.5743380855397149,0.45614035087719296,0.7475728155339806,0.4444444444444444,0.571719641401793,0.48114285714285715,0.8333333333333334,0.2,0.5652173913043478,0.4576271186440678,0.7088607594936709,0.5,0.5608040201005026,0.49371633752244165,0.75,0.25,0.5947955390334573,0.47297297297297297,0.7391304347826086,0.45161290322580644,0.5680473372781065,0.48148148148148145,0.8461538461538461,0.0,0.5695364238410596,0.43434343434343436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927653820148749,0.09007716717593856,0.5277777777777778,0.11819773466252192,0.30312837108953616,0.09057678425893584,0.6333333333333333,0.10759027266027998,0.2088607594936709,0.06708768257806091,0.5,0.1218225660604843,0.2875175315568022,0.08656585579662507,0.8461538461538461,0.13519298949762526,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Djokovic N.,1.0,1.01,Mathieu P.H.,60.0,21.7,0,0.9072847682119205,0.4666666666666667,0.6220600162206001,0.49176470588235294,0.9166666666666666,0.6,0.6429872495446266,0.53,0.9207920792079208,0.4117647058823529,0.6321353065539113,0.47435897435897434,0.9583333333333334,0.5,0.6609686609686609,0.5272727272727272,0.8620689655172413,0.4666666666666667,0.6091631603553063,0.49176470588235294,0.8846153846153846,0.6,0.6357827476038339,0.53,0.9157894736842105,0.4117647058823529,0.6290543627227044,0.47435897435897434,0.9444444444444444,0.5,0.6635514018691588,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4406181015452538,0.1302953103382472,0.31666666666666665,0.11298724954462658,0.5090273733255679,0.15777633219493692,0.45833333333333337,0.1336959336959337,0.39540229885057465,0.11739845447295333,0.2846153846153846,0.10578274760383388,0.5040247678018576,0.1546953883637301,0.4444444444444444,0.13627867459643161,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Youzhny M.,25.0,1.17,Ebden M.,108.0,4.93,0,0.5643564356435643,0.4067796610169492,0.5226748654880861,0.46448863636363635,0.6190476190476191,0.2857142857142857,0.518840579710145,0.4031413612565445,0.5423728813559322,0.43478260869565216,0.5298969072164949,0.4720216606498195,0.3333333333333333,0.4,0.5396825396825397,0.43243243243243246,0.6,0.375,0.529839883551674,0.4581178903826267,0.6,0.3333333333333333,0.5243243243243243,0.3939393939393939,0.5283018867924528,0.43902439024390244,0.5266875981161695,0.47352342158859473,0.0,0.5,0.5333333333333333,0.44274809160305345,1.0,0.0,0.75,0.25,1.0,0.0,0.75,0.25,0.15757677462661512,0.058186229124449707,0.33333333333333337,0.11569921845360048,0.10759027266028004,0.057875246566675365,-0.06666666666666671,0.1072501072501072,0.22499999999999998,0.07172199316904732,0.26666666666666666,0.13038493038493038,0.08927749654855038,0.05316417652757477,-0.5,0.09058524173027988,1.0,0.5,1.0,0.5
Australian Open,2013/01/14,Hard,1st Round,Melzer J.,29.0,1.16,Kukushkin M.,105.0,5.17,0,0.47560975609756095,0.3617021276595745,0.49282296650717705,0.46951702296120346,0.5,0.5,0.4708029197080292,0.42424242424242425,0.45454545454545453,0.375,0.4877687175685693,0.4751552795031056,0.42857142857142855,0.6666666666666666,0.46368715083798884,0.42857142857142855,0.45454545454545453,0.47619047619047616,0.4746059544658494,0.48258706467661694,0.2,0.6666666666666666,0.4507042253521127,0.5066666666666667,0.44,0.42857142857142855,0.48462783171521034,0.48961937716262977,0.25,0.8,0.47468354430379744,0.4794520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11390762843798646,0.023305943545973595,0.0,0.04656049546560492,0.07954545454545453,0.012613438065463722,-0.23809523809523808,0.03511572226656029,-0.021645021645021634,-0.007981110210767528,-0.4666666666666666,-0.05596244131455402,0.011428571428571455,-0.004991545447419421,-0.55,-0.004768510490723077,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Kamke T.,90.0,1.3,Cipolla F.,95.0,3.52,0,0.3333333333333333,0.36363636363636365,0.4684065934065934,0.45535714285714285,0.2727272727272727,0.2222222222222222,0.4075829383886256,0.33879781420765026,0.3333333333333333,0.4,0.4769403824521935,0.45918367346938777,0.2,0.3333333333333333,0.4251968503937008,0.36752136752136755,0.2692307692307692,0.41025641025641024,0.4442595673876872,0.46938775510204084,0.2,0.3333333333333333,0.3522727272727273,0.37209302325581395,0.34285714285714286,0.4117647058823529,0.47167325428194995,0.4656992084432718,0.25,0.4,0.40707964601769914,0.375,1.0,0.0,0.631578947368421,0.3684210526315789,0.0,0.0,0.0,0.0,-0.03030303030303033,0.013049450549450559,0.0505050505050505,0.06878512418097532,-0.06666666666666671,0.017756708982805736,-0.1333333333333333,0.05767548287233326,-0.14102564102564102,-0.025128187714353656,-0.1333333333333333,-0.019820295983086655,-0.06890756302521006,0.005974045838678166,-0.15000000000000002,0.03207964601769914,1.0,0.2631578947368421,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Baker B.,57.0,1.71,Bogomolov A.,133.0,2.08,0,0.4444444444444444,0.4634146341463415,0.4828532235939643,0.4915084915084915,0.625,0.45454545454545453,0.44329896907216493,0.458955223880597,0.25,0.484375,0.43686868686868685,0.4951519069166128,0.5,0.5,0.34615384615384615,0.4852941176470588,0.4444444444444444,0.3142857142857143,0.4828532235939643,0.4622754491017964,0.625,0.25,0.44329896907216493,0.40707964601769914,0.25,0.47540983606557374,0.43686868686868685,0.4942450914014895,0.5,0.5,0.34615384615384615,0.48205128205128206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018970189701897067,-0.008655267914527198,0.17045454545454547,-0.01565625480843208,-0.234375,-0.058283220047925965,0.0,-0.13914027149321267,0.13015873015873014,0.02057777449216791,0.375,0.03621932305446579,-0.22540983606557374,-0.05737640453280263,0.0,-0.13589743589743591,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Karlovic I.,103.0,1.73,Smyczek T.,125.0,2.07,1,0.45161290322580644,0.3333333333333333,0.49266365688487584,0.4597457627118644,0.38461538461538464,0.3333333333333333,0.5566037735849056,0.43333333333333335,0.5,0.38461538461538464,0.4992343032159265,0.47540983606557374,0.5,0.5,0.577922077922078,0.5116279069767442,0.4482758620689655,0.3333333333333333,0.49146341463414633,0.4576271186440678,0.42857142857142855,0.5,0.5346534653465347,0.3870967741935484,0.5128205128205128,0.3,0.501841620626151,0.4634146341463415,0.5714285714285714,0.5,0.5648854961832062,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11827956989247312,0.03291789417301144,0.05128205128205132,0.1232704402515723,0.11538461538461536,0.023824467150352746,0.0,0.06629417094533374,0.11494252873563221,0.033836295990078535,-0.07142857142857145,0.1475566911529863,0.21282051282051279,0.03842698647980952,0.0714285714285714,0.06488549618320616,0.0,0.0,0.0,0.0
Australian Open,2013/01/14,Hard,1st Round,Phau B.,78.0,1.39,Devvarman S.,551.0,2.95,1,0.26666666666666666,0.4222222222222222,0.4231274638633377,0.48097560975609754,0.25,0.0,0.3584905660377358,0.38620689655172413,0.23529411764705882,0.4411764705882353,0.40931372549019607,0.48936170212765956,0.25,0.0,0.3050847457627119,0.39814814814814814,0.2727272727272727,0.2,0.42473118279569894,0.4298245614035088,0.3333333333333333,0.0,0.358974358974359,0.29411764705882354,0.16666666666666666,0.4074074074074074,0.4006849315068493,0.4847457627118644,0.3333333333333333,0.0,0.2857142857142857,0.38823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15555555555555556,-0.05784814589275983,0.25,-0.027716330513988308,-0.20588235294117646,-0.08004797663746349,0.25,-0.09306340238543626,0.0727272727272727,-0.00509337860780984,0.3333333333333333,0.06485671191553544,-0.24074074074074073,-0.08406083120501512,0.3333333333333333,-0.10252100840336137,0.0,0.0,0.0,0.0
